Symbol,meanProbe,All_mean_log2,maxVar_probe,log2_variance,same_probe
XPA,ILMN_1787591,4.2649287122312804,ILMN_1787591,0.12331670111268399,True
XPC,ILMN_1790807,6.293519669793337,ILMN_1790807,0.12116597568831886,True
XPNPEP1,ILMN_1669015,8.301822886268164,ILMN_1669015,0.02664208522086464,True
XPNPEP2,ILMN_1743357,4.106242746099543,ILMN_1743357,0.03158418139588252,True
XPNPEP3,ILMN_2054928,10.302482135588196,ILMN_2054928,4.078628937493099,True
XPO1,ILMN_1725121,7.165770743203968,ILMN_1725121,0.043912273097806515,True
XPO4,ILMN_2088612,6.174670391339274,ILMN_2088612,0.17227903087283586,True
XPO5,ILMN_1759495,5.328181491247758,ILMN_1759495,0.11901879629246218,True
XPO6,ILMN_1755235,6.110550431340858,ILMN_1755235,0.0771717712591507,True
XPO7,ILMN_2174884,7.235145036570422,ILMN_2174884,0.06037991740320692,True
XPOT,ILMN_2188374,4.7276178489970855,ILMN_2188374,0.13336207786867346,True
XPR1,ILMN_2104106,6.602127871039458,ILMN_2104106,0.2619426238300109,True
XRCC1,ILMN_1751743,4.66410031000039,ILMN_1751743,0.24097817019811638,True
XRCC2,ILMN_2204909,6.780518437423087,ILMN_2204909,0.8636001097187601,True
XRCC3,ILMN_1696266,4.000975870315582,ILMN_1696266,1.1427874474019626e-05,True
XRCC4,ILMN_2379695,4.0,ILMN_2379695,0.0,True
XRCC5,ILMN_2105983,6.401513332806045,ILMN_2105983,0.26797756790729377,True
XRCC6,ILMN_2166506,9.211404077677848,ILMN_2166506,0.08103407312701515,True
XRCC6BP1,ILMN_1767481,5.27760407753782,ILMN_1767481,0.28066235763801795,True
XRN1,ILMN_1809086,6.975354982670421,ILMN_1809086,0.08295013458364156,True
XRN2,ILMN_1727617,6.691767061460487,ILMN_1727617,0.0554069838117762,True
XRRA1,ILMN_1789134,4.147952484628428,ILMN_1789134,0.10920193212496475,True
XTP3TPA,ILMN_1763129,7.638361440179046,ILMN_1763129,0.014604188262337238,True
XYLB,ILMN_1794349,4.1193916265141945,ILMN_1794349,0.032346906797287016,True
XYLT1,ILMN_1830462,4.338675366473723,ILMN_1830462,0.2741666641792883,True
XYLT2,ILMN_1799815,6.761313203529237,ILMN_1799815,0.14484931204569926,True
YAF2,ILMN_1765606,6.055066307123981,ILMN_1669303,0.10102594427871046,False
YAP1,ILMN_1709479,7.8665956442684575,ILMN_1709479,0.0292936645243272,True
YARS,ILMN_1766010,9.04643152011743,ILMN_1766010,0.0370230069031027,True
YARS2,ILMN_1782635,7.36585980886036,ILMN_1782635,0.1897053011322836,True
YBX1,ILMN_2124769,9.468229099820267,ILMN_2124769,0.01941032863850025,True
YBX2,ILMN_1755354,4.084375565637356,ILMN_1755354,0.009024009131761278,True
YDD19,ILMN_1709310,4.025767459139914,ILMN_1709310,0.005410351611285041,True
YDJC,ILMN_1812580,4.135268898629372,ILMN_1812580,0.07165926816751131,True
YEATS2,ILMN_1676899,5.466331612866249,ILMN_1676899,0.14006904188169295,True
YEATS4,ILMN_1801387,5.714835740442064,ILMN_1801387,0.10047648043049043,True
YES1,ILMN_1691466,7.829874827199179,ILMN_1691466,0.02173247301955049,True
YIF1A,ILMN_1712975,9.023794591837532,ILMN_1712975,0.058697711915711374,True
YIF1B,ILMN_2363668,7.091542147410472,ILMN_2363668,0.08307597283571758,True
YIPF1,ILMN_2052163,7.579116301808512,ILMN_1803564,0.10374495112629499,False
YIPF2,ILMN_1675106,6.432167667147846,ILMN_1675106,0.7859654278157691,True
YIPF3,ILMN_1673604,7.801962699713776,ILMN_1673604,0.07534259955178225,True
YIPF4,ILMN_1782444,6.696023235238221,ILMN_2145760,0.06780351085488254,False
YIPF5,ILMN_1714756,5.142875861771053,ILMN_1714756,0.4646223540787026,True
YIPF6,ILMN_1803939,7.734731774887108,ILMN_1803939,0.09112781379943859,True
YIPF7,ILMN_1769144,4.041352673169378,ILMN_1769144,0.0197405579080677,True
YKT6,ILMN_1695998,4.401184940912694,ILMN_1695998,0.12748620191648727,True
YME1L1,ILMN_1734316,7.457291943794971,ILMN_2339825,0.0740681939044603,False
YOD1,ILMN_1678919,6.121046402153255,ILMN_1678919,0.14625498143436222,True
YPEL1,ILMN_1795338,6.476460367115859,ILMN_1795338,0.11363806026982463,True
YPEL2,ILMN_1677098,5.66442597384305,ILMN_1677098,0.13799565659701038,True
YPEL3,ILMN_1791147,6.346440887345519,ILMN_1791147,0.07968900977690457,True
YPEL4,ILMN_1726624,4.009013773795871,ILMN_1726624,0.0009749774165174769,True
YPEL5,ILMN_1711069,7.672711226342699,ILMN_1711069,0.024604703313094892,True
YRDC,ILMN_1736008,7.750782847382684,ILMN_1736008,1.4636427239905645,True
YSK4,ILMN_2235115,4.029794235894777,ILMN_2235115,0.007126792975030923,True
YTHDC1,ILMN_1707506,8.014676608837922,ILMN_1666111,0.11607968347446458,False
YTHDC2,ILMN_1725760,4.846233806455034,ILMN_1725760,0.036550975248853895,True
YTHDF1,ILMN_1753885,6.685607868124398,ILMN_1753885,0.10443112814774737,True
YTHDF2,ILMN_1730658,7.179239772708666,ILMN_1730658,0.16431895382316083,True
YTHDF3,ILMN_1657470,7.034602700870661,ILMN_1657470,0.0522424482367037,True
YWHAB,ILMN_1694385,10.599116834710621,ILMN_1694385,0.05834321942946772,True
YWHAE,ILMN_2252136,4.542500543507732,ILMN_2252136,0.23919543831196466,True
YWHAG,ILMN_2228809,8.597596754826814,ILMN_1750145,0.22091888726300574,False
YWHAH,ILMN_1728512,9.23087598541111,ILMN_1728512,0.1253205872428487,True
YWHAQ,ILMN_1674385,10.961075753880113,ILMN_1674385,0.01708246295488911,True
YWHAZ,ILMN_1801928,10.853238356666093,ILMN_1669286,0.16296978822555822,False
YY1,ILMN_1770892,8.544063071363048,ILMN_2181540,0.13301832550141132,False
YY1AP1,ILMN_1752303,8.16285451298361,ILMN_1752303,0.09051212303722331,True
YY2,ILMN_1814994,4.032101446197013,ILMN_1814994,0.008829709290334178,True
ZACN,ILMN_1783329,4.0,ILMN_1783329,0.0,True
ZADH1,ILMN_2105253,5.575825570096606,ILMN_2105253,0.3994642948785962,True
ZADH2,ILMN_1795063,5.844258318403549,ILMN_1795063,0.06921550056963631,True
ZAK,ILMN_1768110,7.447414188541168,ILMN_1768110,0.375620580636873,True
ZAN,ILMN_1692602,4.866076118163813,ILMN_1692602,0.20850240367397957,True
ZAP70,ILMN_1804104,4.014773166867842,ILMN_1804104,0.002618957511661434,True
ZAR1,ILMN_1798807,4.0,ILMN_1798807,0.0,True
ZBBX,ILMN_1760503,5.6626373986725405,ILMN_1760503,0.04922028698831722,True
ZBED1,ILMN_1694466,7.909918065045977,ILMN_1694466,0.13399210381505017,True
ZBED2,ILMN_1651365,4.27946238264048,ILMN_1651365,0.11637090253052924,True
ZBED3,ILMN_1683215,4.002388023085931,ILMN_1683215,6.843185110732825e-05,True
ZBED4,ILMN_1782129,4.508626236209908,ILMN_1782129,0.21683523513262426,True
ZBED5,ILMN_2093500,6.877371803932348,ILMN_1664424,0.10872261705293579,False
ZBP1,ILMN_1765994,6.285153109363113,ILMN_1765994,0.12073215949247945,True
ZBTB1,ILMN_1750246,4.068916926173166,ILMN_1750246,0.01604697924974609,True
ZBTB10,ILMN_1673222,4.427798018743168,ILMN_1673222,0.0865189025449123,True
ZBTB11,ILMN_1691395,4.345781502163668,ILMN_1691395,0.08342145541514003,True
ZBTB12,ILMN_2140380,4.004991240608352,ILMN_2140380,0.00018631551644307387,True
ZBTB16,ILMN_2305407,4.6333306806189976,ILMN_2305407,0.4533563331360569,True
ZBTB17,ILMN_1711048,5.630542396232794,ILMN_1711048,0.11655212043385363,True
ZBTB2,ILMN_1766247,4.420901789913438,ILMN_1766247,0.10349364300798314,True
ZBTB20,ILMN_1689456,6.099873693025046,ILMN_1689456,0.12574888933826397,True
ZBTB24,ILMN_1659937,6.654606823791411,ILMN_1659937,0.062348190725564946,True
ZBTB25,ILMN_1658728,5.196637613920566,ILMN_1658728,0.22850364232967182,True
ZBTB26,ILMN_1718668,4.025704312257911,ILMN_1718668,0.007928540023826756,True
ZBTB3,ILMN_1689189,5.148758180615733,ILMN_1689189,0.3313874510634738,True
ZBTB32,ILMN_1732981,4.024800254451613,ILMN_1732981,0.006867973360040165,True
ZBTB33,ILMN_1673138,7.593388376117531,ILMN_1673138,0.04767088639033452,True
ZBTB34,ILMN_1655206,5.708590291053099,ILMN_1655206,0.029781082479172626,True
ZBTB37,ILMN_1785960,4.0,ILMN_1785960,0.0,True
ZBTB38,ILMN_2248863,5.0456822418213445,ILMN_2248863,0.22860190705749145,True
ZBTB39,ILMN_1681154,4.088774386922565,ILMN_1681154,0.01361094454461323,True
ZBTB4,ILMN_2097793,7.465909539604178,ILMN_1795905,0.1601668333799495,False
ZBTB40,ILMN_1784037,4.209251535171023,ILMN_1784037,0.11398057484155072,True
ZBTB41,ILMN_1661189,4.972468012007662,ILMN_1661189,0.20801398442959104,True
ZBTB43,ILMN_1731113,5.5878873608726085,ILMN_1731113,0.05390256616323481,True
ZBTB44,ILMN_2080637,7.129567973033096,ILMN_2080637,0.4894516690366762,True
ZBTB45,ILMN_1661484,6.7039607849802625,ILMN_1661484,0.030797719620414124,True
ZBTB46,ILMN_1710092,4.05123202719118,ILMN_1710092,0.009037368911757186,True
ZBTB47,ILMN_1699440,4.308779304464514,ILMN_1699440,0.16716941636752974,True
ZBTB48,ILMN_1801101,6.487960698798654,ILMN_1801101,0.09103942477321453,True
ZBTB5,ILMN_1757262,5.330745692519934,ILMN_1757262,0.07471040581785199,True
ZBTB6,ILMN_1727218,4.4113137691895,ILMN_1727218,0.13630644005038917,True
ZBTB7A,ILMN_1656118,4.102477536208114,ILMN_1656118,0.04694110580863036,True
ZBTB7B,ILMN_1736954,4.121834438449689,ILMN_1736954,0.09023829411459063,True
ZBTB8,ILMN_2264205,4.283718344793803,ILMN_2264205,0.06517600560091284,True
ZBTB8OS,ILMN_2057399,5.461407597870212,ILMN_1660868,0.12251359147310432,False
ZBTB9,ILMN_1688853,5.194230010870899,ILMN_1688853,0.25665808704123577,True
ZC3H10,ILMN_2075847,4.472125423043625,ILMN_2075847,0.23555924079140275,True
ZC3H11A,ILMN_1715574,4.092642718701059,ILMN_1715574,0.027027094334779823,True
ZC3H12A,ILMN_1672295,5.512949916296883,ILMN_1672295,0.24780988045453006,True
ZC3H12B,ILMN_1814629,4.0,ILMN_1814629,0.0,True
ZC3H14,ILMN_2335669,6.26064090412485,ILMN_1714805,0.09942837506702781,False
ZC3H15,ILMN_2062112,7.555186341960685,ILMN_2062112,0.07586001077785526,True
ZC3H18,ILMN_1658834,4.051710274258472,ILMN_1658834,0.012328857708303652,True
ZC3H3,ILMN_1702389,7.699297414758133,ILMN_1702389,0.02402294345529403,True
ZC3H4,ILMN_2087575,5.874476369690382,ILMN_2087575,0.046937266844193054,True
ZC3H5,ILMN_1689119,5.992853533039939,ILMN_1689119,0.020600712282130642,True
ZC3H6,ILMN_1660852,4.689182551728579,ILMN_1660852,0.17041591020302513,True
ZC3H7A,ILMN_1693227,6.876024024637383,ILMN_1693227,0.06454687931748976,True
ZC3H7B,ILMN_1685873,4.632336111084651,ILMN_1685873,0.19024501918592368,True
ZC3H8,ILMN_1657837,4.4400238315756875,ILMN_1657837,0.14858151511365916,True
ZC3HAV1,ILMN_1667068,6.132997904685876,ILMN_1667068,0.18056231655922642,True
ZC3HAV1L,ILMN_2226751,5.806436168633722,ILMN_2226753,0.9093366474853366,False
ZC3HC1,ILMN_1761479,7.4027157862163815,ILMN_1761479,0.0508885853889862,True
ZCCHC10,ILMN_1769104,6.130419072458171,ILMN_1769104,0.04912514027540052,True
ZCCHC11,ILMN_1655137,5.109393308041769,ILMN_2373099,0.14155037419414462,False
ZCCHC12,ILMN_1679984,4.0,ILMN_1679984,0.0,True
ZCCHC13,ILMN_1658074,4.0,ILMN_1658074,0.0,True
ZCCHC14,ILMN_1743456,5.653263805276264,ILMN_1743456,0.4292555961514724,True
ZCCHC16,ILMN_2382998,4.3466994310909755,ILMN_2382998,0.2509371207213974,True
ZCCHC17,ILMN_1761844,7.784730864874783,ILMN_1761844,0.059895749118047986,True
ZCCHC2,ILMN_1714402,4.0,ILMN_1714402,0.0,True
ZCCHC3,ILMN_1786852,4.332599014787389,ILMN_1786852,0.06626577894809263,True
ZCCHC4,ILMN_1693245,5.351560195530457,ILMN_1693245,0.18235106631464176,True
ZCCHC5,ILMN_1671500,4.047014196608833,ILMN_1671500,0.013474996116364851,True
ZCCHC6,ILMN_1779677,4.971614302218447,ILMN_1779677,0.06605640308014978,True
ZCCHC7,ILMN_1744980,6.537435583785378,ILMN_1744980,0.09960353778307994,True
ZCCHC8,ILMN_1792092,5.770309993668633,ILMN_1792092,0.03425461208655042,True
ZCCHC9,ILMN_1723007,7.173117982530419,ILMN_1723007,0.047902039830857175,True
ZCRB1,ILMN_1659082,4.817818428300619,ILMN_1659082,0.17506194302544675,True
ZCWPW1,ILMN_1751963,5.4777126672781336,ILMN_1751963,0.2710764049100684,True
ZCWPW2,ILMN_2054461,4.174474290739788,ILMN_2054461,0.03748718388681005,True
ZDHHC1,ILMN_2094313,6.760082437777692,ILMN_2094313,0.07336226198820489,True
ZDHHC11,ILMN_1694514,6.159766552027076,ILMN_1694514,0.6827342716174294,True
ZDHHC11B,ILMN_1744360,4.0,ILMN_1744360,0.0,True
ZDHHC12,ILMN_1703370,5.319251072368079,ILMN_1703370,0.18164233883509337,True
ZDHHC13,ILMN_1684663,7.274251381349687,ILMN_1785831,0.2934475410284645,False
ZDHHC14,ILMN_2309926,4.632407199397787,ILMN_2309926,0.183681987312355,True
ZDHHC15,ILMN_1737320,4.0034143110725235,ILMN_1737320,0.00013989024119954327,True
ZDHHC16,ILMN_1763568,8.771437238871751,ILMN_1763568,0.08279765798658328,True
ZDHHC17,ILMN_1697153,5.206666733735577,ILMN_1697153,0.2972966599218689,True
ZDHHC18,ILMN_1668270,4.5193401281451715,ILMN_1668270,0.1828045293861023,True
ZDHHC19,ILMN_1766896,4.15837116793994,ILMN_1766896,0.08133270299700829,True
ZDHHC2,ILMN_1769783,5.123988277886655,ILMN_1769783,0.11955343274427252,True
ZDHHC20,ILMN_1654141,4.055337578258764,ILMN_1654141,0.009112774586040795,True
ZDHHC21,ILMN_1715526,4.0,ILMN_1715526,0.0,True
ZDHHC22,ILMN_1654606,4.569865163497466,ILMN_1654606,0.2974238728905841,True
ZDHHC23,ILMN_1736901,4.425960402930471,ILMN_1736901,0.11754018104325388,True
ZDHHC24,ILMN_1687626,4.08577130232696,ILMN_1687626,0.015838266670167137,True
ZDHHC3,ILMN_2201347,5.527227566702355,ILMN_2201347,0.14891646330308225,True
ZDHHC4,ILMN_1683544,4.646188052045046,ILMN_1683544,0.1768815856073049,True
ZDHHC5,ILMN_1679358,7.709602370608869,ILMN_1679358,0.13149845188802733,True
ZDHHC6,ILMN_1739659,7.694601261680529,ILMN_2046003,0.1109472129872188,False
ZDHHC7,ILMN_1730568,7.320163429228389,ILMN_1730568,0.09555574740852847,True
ZDHHC8,ILMN_1789492,9.134297468944801,ILMN_1789492,0.07992417649699149,True
ZDHHC9,ILMN_1803824,9.396260298289587,ILMN_2254574,0.2525342794420212,False
ZEB1,ILMN_1762231,4.232456138934927,ILMN_1762231,0.1017749898997176,True
ZEB2,ILMN_1688698,4.8909851547217205,ILMN_1688698,0.5841482063530788,True
ZER1,ILMN_1654032,5.452667487275322,ILMN_1654032,0.20717172239564335,True
ZFAND1,ILMN_1730907,7.4077430031511975,ILMN_1730907,0.09491450030345328,True
ZFAND2A,ILMN_1694671,7.196008417742172,ILMN_1694671,0.1538353716564331,True
ZFAND2B,ILMN_1653718,6.574550702708025,ILMN_1653718,0.05788275108239889,True
ZFAND3,ILMN_1720053,5.387332562765514,ILMN_1720053,0.188969176777134,True
ZFAND5,ILMN_1795228,9.274754571102623,ILMN_1795228,0.018687195965509457,True
ZFAND6,ILMN_1778803,7.300873592261238,ILMN_2156953,0.21075220794182006,False
ZFAT,ILMN_1679301,4.180609542148269,ILMN_1679301,0.13156950139853504,True
ZFATAS,ILMN_1723761,4.0,ILMN_1723761,0.0,True
ZFHX2,ILMN_1717677,4.0449678031846785,ILMN_1717677,0.024265239879071886,True
ZFHX3,ILMN_1808587,4.136054118796984,ILMN_1808587,0.06320940621440366,True
ZFHX4,ILMN_1657606,4.007749778131215,ILMN_1657606,0.0007207087329966897,True
ZFP1,ILMN_1695902,4.204117880076929,ILMN_1695902,0.07661943783718142,True
ZFP106,ILMN_1800912,7.551041613155004,ILMN_2043265,0.15129844282978955,False
ZFP14,ILMN_1764694,4.087984454890204,ILMN_1764694,0.023600160578272564,True
ZFP161,ILMN_1772522,6.827949312454987,ILMN_1772522,0.06016292583987155,True
ZFP2,ILMN_1723886,4.839891286594915,ILMN_1723886,0.17955306975330607,True
ZFP28,ILMN_1766544,4.037114745049742,ILMN_1766544,0.007622863574171656,True
ZFP3,ILMN_1782079,4.929087882263554,ILMN_1782079,0.09541931203222752,True
ZFP30,ILMN_1742976,4.108879066461648,ILMN_1742976,0.06782867455588702,True
ZFP36,ILMN_1720829,7.553812182556497,ILMN_1720829,0.6039770155553664,True
ZFP36L1,ILMN_1675448,8.873110105165178,ILMN_1675448,0.168001156266026,True
ZFP36L2,ILMN_2150258,8.082117657774061,ILMN_2150258,0.044302631205074446,True
ZFP37,ILMN_1793578,4.8306722637670525,ILMN_1793578,0.14249996677998827,True
ZFP41,ILMN_1767839,4.091830981263021,ILMN_1767839,0.03243609340241362,True
ZFP42,ILMN_1751127,4.281216559993889,ILMN_1751127,0.058466397809169575,True
ZFP57,ILMN_1679389,6.327993775132235,ILMN_1679389,0.12316495046831828,True
ZFP64,ILMN_2251375,5.65251082508448,ILMN_2251375,0.08473787357177155,True
ZFP90,ILMN_1684628,7.221181300859371,ILMN_1684628,0.12475264227620592,True
ZFP91,ILMN_1665423,8.939363844728053,ILMN_1703053,0.08444478301163758,False
ZFP95,ILMN_1759423,4.079897240673037,ILMN_1759423,0.01829689258347206,True
ZFPL1,ILMN_1693039,5.030389436938024,ILMN_1693039,0.16506421089162357,True
ZFPM1,ILMN_1651438,4.784463725989724,ILMN_1651438,0.20079776926387918,True
ZFPM2,ILMN_1814077,4.0,ILMN_1814077,0.0,True
ZFR,ILMN_1814113,6.954166350629789,ILMN_1814113,0.06720848805624141,True
ZFX,ILMN_1687484,4.266894467876268,ILMN_1687484,0.10004338422913862,True
ZFY,ILMN_2090059,4.271466202176317,ILMN_2090059,0.13312971160371892,True
ZFYVE1,ILMN_2358382,5.91064039239504,ILMN_2267084,0.06622673393123078,False
ZFYVE16,ILMN_2140999,6.563891706237149,ILMN_1651769,0.13319376164537614,False
ZFYVE19,ILMN_1780698,6.4594721315982415,ILMN_1780698,0.036895970798799714,True
ZFYVE20,ILMN_1799890,7.572342500820341,ILMN_1799890,0.014091122472118077,True
ZFYVE21,ILMN_2197030,8.440186854104937,ILMN_2197030,0.01733429626754979,True
ZFYVE26,ILMN_1798061,6.619851176694743,ILMN_1798061,0.12187269584350853,True
ZFYVE27,ILMN_2322972,4.627076629795161,ILMN_2322972,0.14301445449527456,True
ZFYVE28,ILMN_1763267,4.007974886101048,ILMN_1763267,0.0007631856998961527,True
ZFYVE9,ILMN_2381994,4.0313964330776155,ILMN_2381994,0.011828832119966841,True
ZG16,ILMN_2121774,4.06438027490211,ILMN_2121774,0.02214553532018267,True
ZGPAT,ILMN_1794643,6.646239938391901,ILMN_1699321,0.1032825226808684,False
ZHX1,ILMN_2402558,4.844587139206176,ILMN_2402558,0.12159490778668931,True
ZHX2,ILMN_2184966,6.196516957038025,ILMN_2184966,0.3763939063255115,True
ZHX3,ILMN_1774387,5.46013897615661,ILMN_1774387,0.2196334225196277,True
ZIC1,ILMN_1774005,4.0,ILMN_1774005,0.0,True
ZIC2,ILMN_1696339,4.4896364922712575,ILMN_1696339,0.37776547080204037,True
ZIC3,ILMN_1681805,4.0,ILMN_1681805,0.0,True
ZIC4,ILMN_2120624,4.0,ILMN_2120624,0.0,True
ZIC5,ILMN_1783881,4.007789075520897,ILMN_1783881,0.000728036369642799,True
ZIK1,ILMN_1719646,4.087713284529768,ILMN_1719646,0.023302532459960588,True
ZIM2,ILMN_1775138,4.013453359307368,ILMN_1775138,0.0016558471778903247,True
ZIM3,ILMN_1794353,4.554030976476906,ILMN_1794353,0.1278413937964866,True
ZKSCAN1,ILMN_2139052,4.0,ILMN_2139052,0.0,True
ZKSCAN2,ILMN_1771135,5.394898691251331,ILMN_1771135,0.17185586527030886,True
ZKSCAN3,ILMN_1750967,4.032337823828615,ILMN_1750967,0.005871665242889984,True
ZKSCAN4,ILMN_1804571,4.739829890194735,ILMN_1804571,0.18343771391791533,True
ZKSCAN5,ILMN_1695847,4.111966236401129,ILMN_1695847,0.05547038029961448,True
ZMAT1,ILMN_1813264,4.083656598615099,ILMN_1813264,0.014059537924742661,True
ZMAT2,ILMN_1745343,8.133160457005534,ILMN_1745343,0.024409554103961808,True
ZMAT3,ILMN_2361104,8.453680018196293,ILMN_2361104,2.1013230792293554,True
ZMAT5,ILMN_1745421,5.74003136235747,ILMN_1759219,1.4657698407939719,False
ZMIZ1,ILMN_1771627,8.041376477863452,ILMN_1771627,0.022363094382877296,True
ZMIZ2,ILMN_1760718,5.860720148619745,ILMN_2402079,0.19357433304519756,False
ZMPSTE24,ILMN_1656413,9.151175987931314,ILMN_1656413,0.032673467707281176,True
ZMYM1,ILMN_1702763,5.040583599024647,ILMN_1702763,0.0819314734539705,True
ZMYM2,ILMN_1661636,5.790871192888119,ILMN_1661636,0.1564469563863717,True
ZMYM3,ILMN_1656316,4.22670400182323,ILMN_1656316,0.10755165721634023,True
ZMYM4,ILMN_1688404,5.484597533083349,ILMN_1688404,0.11940145262107679,True
ZMYM5,ILMN_2343036,4.466565420292595,ILMN_2343036,0.13092196772851825,True
ZMYM6,ILMN_1657632,6.461989014523251,ILMN_2184869,0.5224780999012594,False
ZMYND10,ILMN_2125763,4.058648488796038,ILMN_2125763,0.01903589211254706,True
ZMYND11,ILMN_1754234,8.716411268637938,ILMN_1754234,0.05963607229971333,True
ZMYND12,ILMN_1655545,4.0,ILMN_1655545,0.0,True
ZMYND15,ILMN_1778136,4.596734038399099,ILMN_1778136,0.14688534064756686,True
ZMYND17,ILMN_2120547,4.024695763365594,ILMN_2120547,0.004703772329879851,True
ZMYND19,ILMN_1757627,6.179012345062552,ILMN_1757627,0.10469611220548977,True
ZMYND8,ILMN_2386179,5.873775229901736,ILMN_1652407,0.26262822787070994,False
ZNF10,ILMN_1763208,4.48719131505152,ILMN_1763208,0.23218718414813766,True
ZNF100,ILMN_2127936,4.400041723124673,ILMN_2127936,1.9204005628866916,True
ZNF101,ILMN_1695079,4.702683308410177,ILMN_1695079,0.0886262282511367,True
ZNF107,ILMN_1766974,4.219864459824654,ILMN_1766974,0.05164906950840011,True
ZNF114,ILMN_1746831,4.508092884198934,ILMN_1746831,0.13852280026206465,True
ZNF117,ILMN_1723018,4.1000549656759375,ILMN_1723018,0.08972268922947219,True
ZNF12,ILMN_1784577,4.471469540083884,ILMN_1784577,0.15453241621131947,True
ZNF121,ILMN_1766613,4.02236187191715,ILMN_1766613,0.006000639787668521,True
ZNF124,ILMN_1686360,4.075477390189246,ILMN_2110084,0.018281955631868643,False
ZNF131,ILMN_2178088,4.1492673074173725,ILMN_2178088,0.06022818429800723,True
ZNF132,ILMN_1812898,4.008667480005212,ILMN_1812898,0.00040014248421554774,True
ZNF133,ILMN_2174081,5.973513301821346,ILMN_2174081,0.026094900278786828,True
ZNF134,ILMN_1768809,4.361324690981809,ILMN_1768809,0.10331154351046848,True
ZNF135,ILMN_1726368,4.661727547487648,ILMN_1726368,0.21152076068605966,True
ZNF136,ILMN_1689528,4.536841731015265,ILMN_1689528,0.2590285234373137,True
ZNF137,ILMN_1723542,4.895444740201405,ILMN_1723542,0.13843583902517104,True
ZNF138,ILMN_1704358,6.440879121027946,ILMN_1704358,0.08915170409805409,True
ZNF14,ILMN_1692145,9.107354369731611,ILMN_1692145,2.593372273156298,True
ZNF140,ILMN_1727923,5.41746460529113,ILMN_1727923,0.1051840430520906,True
ZNF141,ILMN_1694203,4.042815837608217,ILMN_1694203,0.01694698832949782,True
ZNF142,ILMN_1676745,5.5200390938339705,ILMN_1676745,0.16258274989870114,True
ZNF143,ILMN_1674399,4.927290881611817,ILMN_1674399,0.201704277247452,True
ZNF146,ILMN_2054442,7.23843863110141,ILMN_2054442,0.07915071947010989,True
ZNF148,ILMN_2143822,7.483062055067794,ILMN_2143822,0.11339333243592406,True
ZNF154,ILMN_1683487,4.908281154121057,ILMN_1683487,0.20849656177075157,True
ZNF155,ILMN_1727663,4.294995938610247,ILMN_1774251,0.11090323642842433,False
ZNF157,ILMN_1777194,4.692650968456819,ILMN_1777194,0.13389680964018255,True
ZNF16,ILMN_2332795,6.872945459289413,ILMN_1669275,0.14374135962543722,False
ZNF160,ILMN_2312149,6.862848020298132,ILMN_1777049,0.29588953643343,False
ZNF165,ILMN_1806502,5.743308193894809,ILMN_1806502,0.1347550845806971,True
ZNF167,ILMN_1761409,4.0663420628867755,ILMN_1761409,0.012177752015155734,True
ZNF169,ILMN_1696583,4.051924358105829,ILMN_1696583,0.015618291614331953,True
ZNF17,ILMN_1751692,5.248338029509606,ILMN_1751692,0.06094121682994585,True
ZNF174,ILMN_1719202,5.202935032961902,ILMN_1663158,0.23347963423429804,False
ZNF175,ILMN_1675788,4.539349439409502,ILMN_1675788,0.20026467427805675,True
ZNF177,ILMN_1787539,4.468573798706712,ILMN_1787539,0.08285964642428637,True
ZNF179,ILMN_1744676,5.567894264132963,ILMN_1744676,0.12700576410190478,True
ZNF18,ILMN_1806713,4.991015309992449,ILMN_1806713,0.2222852411476473,True
ZNF180,ILMN_1707095,4.0,ILMN_1707095,0.0,True
ZNF181,ILMN_1790230,4.530095575404266,ILMN_1790230,0.09973047379080761,True
ZNF182,ILMN_2337835,5.368750881951734,ILMN_2337835,0.11371098930642241,True
ZNF184,ILMN_2226628,4.065954111765734,ILMN_2226628,0.02187835301178092,True
ZNF185,ILMN_1802888,7.069094515085894,ILMN_1802888,0.39130590576653934,True
ZNF187,ILMN_1760982,6.340864026134467,ILMN_1760982,0.10096436539080775,True
ZNF189,ILMN_1806809,5.051808664475404,ILMN_1806809,0.18281402926841928,True
ZNF19,ILMN_1730175,4.0,ILMN_1730175,0.0,True
ZNF192,ILMN_2222786,4.321527304384419,ILMN_2222786,0.10296431062221463,True
ZNF193,ILMN_1669516,5.482094767997092,ILMN_1669516,0.04748342149027079,True
ZNF195,ILMN_1688515,4.999605040690891,ILMN_1688515,0.26100414935119604,True
ZNF197,ILMN_2270900,5.322765620995748,ILMN_2270900,0.15578264276825157,True
ZNF2,ILMN_1687884,4.986366148165462,ILMN_1687884,0.1275614637282903,True
ZNF20,ILMN_1670377,5.650711236448066,ILMN_1670377,0.03715945734559944,True
ZNF200,ILMN_1809951,4.601758214252559,ILMN_1809951,0.2449739686892399,True
ZNF202,ILMN_1792990,4.155553549792703,ILMN_1792990,0.08947738254014397,True
ZNF204,ILMN_2079508,4.202109662604513,ILMN_2079508,0.1468364288137115,True
ZNF205,ILMN_1713521,5.021364802213845,ILMN_1713521,0.03723043245217608,True
ZNF207,ILMN_1778177,8.082683382320429,ILMN_1778177,0.07863503607344845,True
ZNF208,ILMN_1793317,4.117952824479315,ILMN_1793317,0.05708445610574327,True
ZNF211,ILMN_1811195,5.103814727276814,ILMN_1811195,0.3355535095381438,True
ZNF212,ILMN_1684964,5.152564867199947,ILMN_1684964,0.11301346879597708,True
